,OPEN,HIGH,LOW,CLOSE,VOLUME,AMT
2013-03-25,97.3015683643753,97.3015683643753,96.63072539052644,97.21160108508361,4624920.0,459291069.0
2013-03-26,97.20377784340609,97.49714940631374,97.20377784340609,97.44727624061944,2973248.0,295845576.0
2013-03-27,97.44629833540974,97.49421569068467,97.39055773845729,97.42380651558683,3740089.0,372601398.0
2013-03-28,97.42869604163528,97.53626561470142,97.40327050618329,97.5274644678142,4705800.0,469093468.0
2013-03-29,97.52648656260452,97.63014451483188,97.51670751050759,97.6272107992028,2363870.0,235947972.0
2013-04-01,97.6272107992028,97.7416257087368,97.6272107992028,97.73673618268833,3390726.9999999995,338692908.0
2013-04-02,97.74358151915618,97.9293835089977,97.74358151915618,97.90982540480385,6044974.0,604859995.0
2013-04-03,98.01446126224093,98.21004230417937,98.01348335703122,98.14745637075906,5218857.0,523558022.0
2013-04-08,98.15234589680753,98.1816830530983,97.89809054228755,98.07509138524183,4901728.0,491685220.0
2013-04-09,98.08389253212907,98.09856111027445,98.01446126224093,98.05162166020922,5202728.0,521697217.0
2013-04-10,98.06433442793522,98.08584834254846,98.0565111862577,98.0799809112903,5596440.0,561280378.0
2013-04-11,98.08389253212907,98.093671584226,98.07509138524183,98.08584834254846,6233105.0,625179463.0
2013-04-12,98.08780415296783,98.16603656974321,98.08780415296783,98.13474360303307,3217067.0,322805953.0
2013-04-15,98.17190400100137,98.24818060735737,98.17190400100137,98.20613068334059,3866996.0,388437790.0
2013-04-16,98.27947357406751,98.37335247419797,98.25013641777674,98.2951200574226,5842487.0,587523286.0
2013-04-17,98.34792693874596,98.45549651181211,98.32152349808429,98.37824200024643,6938238.0,698103713.0
2013-04-18,98.37824200024643,98.39193267318211,97.89026730061002,98.1415889395009,5125548.0,514723921.0
2013-04-19,98.00174849451491,98.07411348003215,97.7905209692214,97.89809054228755,4757575.0,476159154.0
2013-04-22,97.8540848078514,97.87853243809371,97.62525498878342,97.6526363346548,4533829.0,453540667.0
2013-04-23,97.59493992728297,97.9420962767237,97.59493992728297,97.93231722462677,5041647.0,504540233.0
2013-04-24,97.92742769857831,98.08193672170968,97.7905209692214,97.94111837151401,4413536.0,442112092.0
2013-04-25,97.94111837151401,98.08193672170968,97.89320101623909,98.07313557482246,7046000.0,706311421.0
2013-04-26,98.07509138524183,98.27947357406751,98.07509138524183,98.13963312908153,6273539.0,629794357.0
2013-05-02,98.1816830530983,98.33619207622966,98.1816830530983,98.27653985843844,5750916.0,577941921.0
2013-05-03,98.3684629481495,98.38410943150458,98.25991546987368,98.2824072896966,6039168.0,607008559.0
2013-05-06,98.27947357406751,98.3430374126975,98.19146210519521,98.26089337508336,5376123.0,540292222.0
2013-05-07,98.28729681574505,98.32836883455212,98.23253412400229,98.30881073035827,5714464.0,574250164.0
2013-05-08,98.36748504293982,98.36748504293982,98.27947357406751,98.29903167826136,7455555.0,749487375.0
2013-05-09,98.30881073035827,98.31370025640673,98.27849566885781,98.29805377305168,7053283.0,709006671.0
2013-05-10,98.2931642470032,98.35770599084289,98.28338519490629,98.33032464497151,8450316.0,849431659.0
2013-05-13,98.32836883455212,98.32934673976182,98.25893756466398,98.30000958347105,5441812.0,547000549.0
2013-05-14,98.31174444598736,98.31174444598736,98.27947357406751,98.29218634179351,5898904.0,592943254.0
2013-05-15,98.29120843658382,98.2951200574226,98.24524689172829,98.25404803861552,7136164.0,717178504.0
2013-05-16,98.25404803861552,98.2687166167609,98.13278779261367,98.13376569782338,9009052.0,904818684.0
2013-05-17,98.1816830530983,98.28827472095475,98.15332380201721,98.23644574484106,7086487.0,711980607.0
2013-05-20,98.23057831358291,98.25013641777674,98.1034506363229,98.20906439896967,7353423.0,738450610.0
2013-05-21,98.19048419998553,98.21590973543752,98.08389253212907,98.13278779261367,9407254.0,943985682.0
